rq_time,start,end,request_id
71219,142,151,588570
336248,13,229,1182307
378732,246,234,1260728
295153,140,231,1053438
323583,113,68,1134080
301308,233,229,1057594
369497,161,68,1228679
407372,262,233,1352204
295722,236,161,1044229
71126,68,48,594969
222116,230,143,881199
283077,48,137,1012180
134239,262,237,709815
243270,144,230,954445
72567,209,249,602341
140197,74,75,721655
340057,230,186,1201979
425181,68,238,1417118
89744,234,79,638741
207977,141,162,850680
133562,246,163,711147
124275,234,87,684659
159249,234,186,785093
146945,100,48,738249
308328,142,48,1082239
332419,170,113,1176968
144913,107,79,745873
211089,237,162,851611
159311,43,161,784545
59225,68,224,561437
294968,142,170,1035340
325034,141,229,1150737
235522,48,233,923873
424608,209,186,1408010
318622,234,186,1117006
405267,144,148,1335270
411085,141,236,1360539
389799,140,74,1284429
151187,161,114,758169
238789,224,137,944630
178,162,113,453070
242953,48,107,952686
160944,186,107,785977
394094,43,50,1299084
327878,151,75,1154173
430629,239,163,1421484
284745,238,74,1014652
205171,229,161,842662
149044,50,148,752156
239593,236,239,947277
175213,186,87,809716
426690,236,142,1412338
88027,161,107,641521
12742,234,186,473177
70832,68,100,590916
406695,48,41,1336345
331728,230,68,1167842
202031,234,246,836142
317635,43,186,1123590
334652,48,151,1177317
203935,143,246,834288
319791,230,148,1114417
162155,239,230,805266
47231,233,148,529475
139124,161,163,724816
316691,113,90,1111916
310854,236,238,1099715
144324,234,232,744095
241435,237,246,953355
75866,151,48,607247
326118,231,229,1138183
400219,246,68,1331023
246194,234,50,967205
129190,42,41,690951
391380,234,107,1289777
198000,79,13,837265
309392,141,262,1082366
54989,79,100,552110
245344,238,68,962159
237103,161,233,932438
414499,162,234,1378998
257660,249,125,991156
9512,158,186,468630
419368,90,107,1392000
6131,100,151,461238
295638,141,233,1049245
320858,12,48,1128468
407362,237,236,1347446
328899,170,233,1159615
387195,237,43,1281578
376613,79,170,1238483
129459,186,163,697587
333108,79,137,1176462
141396,162,107,735217
70366,137,162,589602
370599,238,170,1226553
421709,234,231,1398256
341277,230,79,1198045
368533,229,161,1225007
83437,164,87,632869
142616,231,68,733735
307271,246,13,1080759
38255,170,238,500553
326983,161,13,1138891
76128,43,237,611292
234671,142,230,923274
64820,141,236,575423
305744,48,246,1073475
216716,48,107,872668
43991,238,90,518615
241405,161,170,951153
308454,249,164,1084851
70947,158,79,589845
307076,186,68,1089101
147548,43,161,749245
382819,237,234,1270464
247348,164,50,970286
222824,79,211,890971
410227,113,234,1367982
199353,137,209,828877
297073,43,163,1044573
336081,142,42,1189694
307794,231,13,1082420
330559,170,163,1154969
323613,162,107,1127572
418625,239,75,1389944
399531,246,239,1311362
243229,161,142,950586
243781,186,236,950371
244172,113,234,958883
204154,140,163,836476
315204,41,24,1111014
407742,239,151,1355190
46456,211,87,515769
402695,68,234,1321174
375453,140,162,1238949
126529,239,41,697021
203668,140,162,832021
194198,141,236,816359
132755,68,239,706074
321953,211,163,1129786
424467,144,249,1407219
83412,163,237,633926
137075,246,233,717719
159208,87,114,786002
415024,233,79,1383520
318618,43,142,1120029
129039,48,68,693690
385230,170,233,1282891
231405,141,164,919932
85132,114,43,632497
175529,137,229,810310
122291,233,88,678770
84584,100,68,634452
401947,162,50,1332545
58603,48,262,561553
7775,68,186,467088
160749,261,163,778171
334467,233,137,1171083
123385,237,113,689069
430301,249,48,1425816
45622,229,249,519314
72868,142,24,597418
422818,230,161,1401018
418244,141,41,1393302
383605,236,162,1268170
422120,161,107,1400885
394615,237,161,1302161
48869,186,230,527442
395741,186,148,1298166
252520,142,238,981678
244282,186,141,957480
316908,170,239,1119609
327568,68,142,1161224
381444,107,158,1265296
203797,229,140,838346
70310,158,186,595303
240489,239,151,946493
217113,262,141,876064
371393,239,75,1230199
136007,140,239,708812
73561,231,158,602476
240560,211,231,938435
319271,100,231,1116783
155036,158,234,776005
420870,48,229,1393099
334831,170,229,1184995
123906,90,158,684319
221682,163,237,883804
312502,163,162,1099748
369606,41,166,1227351
83415,143,236,634747
244510,161,261,959002
82313,186,137,618837
377064,13,231,1248866
392777,262,141,1307205
339665,230,107,1192525
81215,237,233,615533
391509,13,230,1285234
206362,186,170,845467
393376,262,164,1296542
144087,249,186,741684
305412,237,151,1076064
39969,230,43,511799
409103,100,186,1356078
289471,140,236,1026236
81745,186,87,621085
330282,140,229,1156913
57234,142,24,549467
240485,234,79,936868
296948,237,137,1050873
137414,79,148,724620
70607,107,161,589245
256678,163,164,990161
208404,48,12,846639
74363,186,113,598750
127874,161,209,695782
248271,249,13,961369
71691,238,239,595322
414741,234,113,1378706
377750,262,140,1253618
203682,142,163,840906
147049,13,107,740636
237903,143,142,937521
342816,237,90,1203580
60681,162,161,552479
387866,43,236,1277510
296821,231,261,1051756
328598,236,74,1157917
131818,186,163,702923
206129,140,87,847966
93229,144,209,651515
239564,48,163,936582
60301,170,107,559771
407482,141,163,1355263
67960,79,164,578522
415381,107,144,1379128
77387,79,68,611865
210793,152,41,855843
339348,163,237,1192006
335950,230,142,1185557
41186,233,75,512081
53347,236,48,541899
68316,144,231,578335
304095,170,137,1079251
47923,239,48,530707
209207,236,141,854389
327216,233,100,1142167
379321,236,161,1251537
381624,234,224,1267048
41312,186,50,507692
416995,229,170,1381369
307493,170,125,1088849
407612,162,161,1350406
315433,163,170,1108413
252656,246,230,989030
339035,238,50,1194637
131986,161,143,704703
63916,238,244,644713
60173,230,90,554891
388064,158,100,1282241
409230,237,142,1354284
424978,239,74,1418870
293006,237,262,1038157
79420,229,249,617102
313437,141,137,1104982
213829,161,113,864886
210787,161,41,855939
338598,233,107,1202170
60216,234,100,558608
41256,100,50,504331
332005,161,48,1174995
147937,162,141,752749
225477,236,170,892290
170017,140,151,806466
315355,107,224,1108423
79632,161,163,620688
337163,48,100,1190755
412648,162,143,1369024
393467,163,140,1300028
409659,163,162,1346370
414925,79,137,1381037
220805,229,107,881269
382895,236,141,1272060
151119,163,231,756309
347229,68,236,1212010
141460,162,161,728779
65649,100,170,576354
333996,236,238,1170551
157896,79,164,772989
168362,229,237,798918
403520,234,246,1342959
72480,48,79,598780
375421,236,234,1242629
225734,170,246,906218
407055,162,230,1347505
240590,186,107,943012
233361,162,50,919630
238495,164,68,939534
393884,164,230,1302460
5179,79,148,455994
334049,142,90,1173647
125047,148,231,689627
403850,43,74,1338614
222119,237,236,881026
207929,162,161,841457
335602,170,158,1189632
204905,79,75,839568
314094,144,231,1110979
47681,230,234,524758
418470,231,87,1384502
243261,234,100,949532
167227,162,48,796947
398542,75,239,1320609
203231,142,161,837366
429093,170,144,1428573
331046,233,79,1155079
324150,90,224,1142175
78722,114,137,614417
313973,163,75,1110700
379699,107,237,1256079
73645,230,144,604514
215793,234,114,868388
250068,90,231,978819
385569,233,186,1319600
320658,236,127,1133759
351203,230,68,1216530
141397,50,161,735720
138917,239,43,724702
223785,186,113,895745
11814,158,24,473293
392100,236,107,1290611
219974,239,230,882803
52214,41,166,532647
400897,140,141,1325829
420986,229,79,1390467
323587,249,211,1134007
214937,140,233,863458
234763,161,50,927370
146198,161,43,743673
335331,107,161,1182708
214733,140,144,863577
38831,41,24,500925
44840,100,79,521094
315329,100,186,1104826
159212,230,239,780390
83965,68,87,627983
300603,140,237,1054425
154086,234,158,768375
54275,140,74,550832
96323,113,148,656865
378338,236,88,1256012
396866,230,186,1316794
400883,246,68,1321608
295329,48,244,1046695
417691,79,114,1394652
78652,107,211,608134
328735,142,68,1162244
155664,236,141,771010
417330,170,140,1380081
373767,170,162,1237841
47822,236,262,523564
323988,43,234,1150418
422141,114,88,1406930
336333,161,107,1180776
321982,161,100,1128136
409916,233,239,1354728
325902,113,234,1147324
414019,43,229,1381687
259591,161,262,996795
336760,236,239,1188063
300649,211,144,1060870
203209,246,230,840800
409116,161,48,1346218
151210,43,162,762201
81296,164,170,622479
335484,162,141,1182959
148697,113,186,749916
400464,90,186,1332381
50837,137,79,535123
8284,230,244,465134
412247,239,166,1365679
230968,79,246,918250
129435,261,186,697372
303945,68,246,1067523
254496,68,90,985719
431378,68,230,1429130
151550,141,151,765326
332514,231,140,1168613
226051,186,234,891862
217944,100,233,873026
218909,236,238,870073
296257,246,158,1043762
372238,239,244,1231174
79120,144,249,623553
237574,236,75,936865
398456,161,113,1320584
1411,48,164,447406
317886,186,114,1121989
380221,234,230,1251121
224918,68,231,892181
404355,239,163,1342449
340513,141,229,1197797
118367,90,163,674341
392890,239,151,1307282
339077,148,236,1191567
305158,164,162,1071130
335972,43,48,1181840
423027,107,125,1406775
5348,114,231,457507
326368,163,230,1150949
322037,234,161,1126068
152236,87,148,761376
390122,239,142,1292199
410697,144,163,1367525
329701,186,100,1163979
289344,141,48,1027722
218629,186,230,870233
204975,142,170,831496
337701,48,246,1180670
313209,262,236,1102330
80445,158,114,619380
74701,249,90,599088
53481,50,234,533005
329703,161,50,1155753
198911,50,75,830904
17502,90,48,475848
207516,186,246,841489
392469,164,163,1297432
142854,238,233,737306
320843,161,43,1134237
240459,163,140,936626
299538,262,162,1056715
309901,142,170,1098456
243789,114,243,947680
48810,114,148,525199
304044,141,162,1068187
229439,74,4,906346
120697,143,239,679923
407782,162,164,1353438
340622,186,161,1200953
156376,142,48,769981
296553,162,158,1050002
420036,79,186,1388542
141980,142,239,734938
417028,100,107,1382312
329674,161,186,1160128
297113,48,246,1048094
424561,107,232,1408626
206137,163,238,842622
154014,230,234,758829
208155,100,161,846662
369988,43,237,1227960
207259,151,238,843635
63782,163,230,569553
323131,186,246,1136855
133423,68,148,716563
1883,79,68,452416
119745,68,246,678692
389263,239,48,1292988
415572,170,79,1372152
326049,233,237,1140125
193283,48,68,817460
239807,87,88,938804
97565,90,231,663454
403408,186,238,1342858
58115,237,236,557698
218847,141,137,877107
383352,246,239,1266108
411829,50,161,1361204
71588,142,239,590795
393084,166,100,1301869
51572,107,87,540343
140072,246,113,719074
26407,100,162,481734
50854,163,236,541277
38804,163,141,498123
76565,237,74,614710
402082,50,68,1323955
156267,231,68,776959
251039,68,113,978229
254100,163,230,988129
428078,230,163,1421381
218040,237,162,879840
149535,161,230,754667
420059,224,100,1385122
309018,90,68,1080666
158780,125,231,780667
58765,239,142,558795
301932,162,161,1059064
337787,230,162,1179221
249400,246,50,979029
404621,186,262,1341550
252588,143,75,985972
210750,140,236,859101
144045,234,4,744110
141137,100,162,733398
427039,234,48,1410642
216568,231,162,876575
152771,125,48,761831
75674,211,140,614314
323441,229,233,1128506
298391,163,233,1046606
52314,230,186,541982
404080,238,262,1342251
288472,233,140,1031325
206662,231,170,847171
378684,140,237,1256033
66299,170,100,575079
249125,229,186,977347
377670,186,233,1242337
220073,68,137,884706
397392,137,186,1311390
332509,230,100,1165296
376837,116,151,1248389
421263,229,143,1405145
395544,114,231,1299963
210939,141,163,859425
400104,142,238,1325300
292751,100,246,1038215
84990,229,170,632176
388436,151,161,1279453
373208,142,161,1232129
405910,140,229,1341730
335101,239,238,1184683
402198,234,246,1337827
82160,249,68,625210
387876,237,161,1274025
418052,140,107,1394950
388324,170,79,1282843
315455,140,161,1105610
61386,13,87,567372
9609,148,4,467259
420475,161,230,1395778
329615,161,143,1165189
66812,144,231,573578
208292,161,137,850534
367445,236,137,1225898
369581,68,162,1224927
84359,238,41,626530
248045,237,48,961000
386147,236,74,1281054
420760,237,140,1395579
317594,43,162,1114024
321861,233,186,1127026
247805,237,142,967378
296583,161,230,1045204
62695,74,238,564275
288359,234,249,1021910
152888,113,13,765806
216192,186,90,878821
421724,163,233,1399168
2376,170,141,454133
165924,48,162,800312
306805,170,140,1084508
154275,107,163,758905
163884,186,137,793048
321877,79,148,1131204
396519,237,229,1312848
325524,137,79,1144948
46211,163,79,531775
382743,140,163,1269361
129086,158,13,690946
321116,13,233,1131596
323613,68,211,1130337
385157,79,45,1265099
287929,231,137,1024163
222126,186,114,881145
290982,13,158,1025874
298557,237,234,1046155
389830,151,43,1284661
124954,50,186,690088
396010,233,140,1310693
218425,100,232,877877
343774,100,141,1206915
206794,166,163,847666
334867,233,141,1189930
383858,186,229,1269392
302277,186,163,1062085
316694,246,164,1111922
330628,140,231,1153986
338518,170,239,1193299
396485,230,162,1313922
132437,151,42,700941
130020,239,164,700790
421614,140,262,1406319
396752,233,161,1319715
308812,163,236,1080526
3865,148,249,460565
397356,151,238,1311058
370560,229,230,1229295
418705,162,141,1384814
6684,209,162,459470
36593,236,141,501155
290860,262,233,1021812
397592,170,161,1315114
426851,238,74,1415337
201871,186,164,833122
40703,161,236,511681
99755,249,48,662985
402230,161,43,1324822
246987,164,237,963719
241294,114,233,955192
47407,238,243,528730
316109,161,170,1105913
239658,113,161,947192
257488,239,262,995839
417317,90,68,1374843
244364,107,166,953668
383118,161,163,1266384
49156,234,114,528707
250823,230,142,972708
307503,164,249,1081394
165631,234,137,798284
341608,186,236,1194640
88562,249,238,645154
70405,87,125,591006
398172,234,231,1309595
374953,125,13,1247653
378083,237,162,1260392
202686,90,246,838515
62696,186,87,567518
38552,161,237,500311
307376,162,161,1080189
222816,161,107,884128
293762,68,249,1033288
154289,68,113,763580
217893,163,43,871449
339055,234,140,1197227
36322,239,170,499387
416416,186,237,1380155
150831,170,230,751652
409755,140,142,1343648
289557,50,90,1029023
285122,239,48,1014655
242780,125,170,957428
412165,43,42,1367681
126655,161,246,697826
314452,230,13,1108146
200803,68,246,829510
410973,236,239,1356957
84170,107,164,634635
328348,186,249,1163762
325944,236,211,1137608
228153,163,100,907963
65045,238,142,574794
421193,164,88,1394388
129688,113,158,703406
427430,68,107,1413648
235959,163,141,928319
53648,68,48,539517
10263,186,244,468307
310824,236,237,1099063
315324,162,164,1112084
292667,13,211,1040463
51773,90,164,538196
205407,114,164,844895
334040,161,162,1169637
236040,43,50,928002
304884,170,142,1075713
157362,143,151,774616
338220,142,163,1178239
77605,148,211,613974
336543,239,262,1181568
380425,211,234,1250584
380927,164,170,1256565
151426,141,140,760695
419144,68,249,1390272
10434,161,113,468390
223514,170,13,892240
64198,237,262,572624
225267,12,211,892280
48603,161,249,525654
323274,13,158,1127967
315634,162,234,1111368
137760,87,114,718427
86711,41,244,642052
211027,140,162,856335
322473,43,163,1125490
305652,100,90,1073976
329112,186,113,1158799
411576,229,68,1370078
123748,151,41,685888
234661,170,234,922848
149803,41,75,753619
307412,161,162,1083565
156080,164,163,774877
302261,48,164,1064790
390214,238,142,1287664
300173,237,141,1055814
393984,236,237,1298649
314375,88,4,1103410
400462,234,186,1329373
413725,68,230,1360462
288495,13,162,1029587
381427,239,161,1260212
247657,261,162,959660
334113,163,162,1177254
41244,249,246,506566
420785,170,68,1394377
407112,229,236,1349790
155150,79,233,771962
155977,170,79,770029
231114,211,186,913530
398107,239,140,1307490
158766,246,234,781592
297392,236,141,1046787
324331,230,238,1150733
129643,43,142,700538
58335,238,75,555074
35760,229,170,494866
416886,107,170,1379031
329957,162,234,1158124
368052,140,230,1228174
416619,237,246,1373438
236804,230,48,932151
249299,137,209,977562
216090,161,186,872677
87435,48,68,642917
375790,141,162,1248857
409597,234,238,1349329
387932,230,48,1282131
45413,230,43,513618
163814,68,50,795044
308920,229,140,1084249
204152,233,88,837036
78072,13,144,609782
291825,186,246,1038716
431409,107,141,1424706
323912,162,231,1136990
200341,141,170,824424
418706,162,164,1385620
304642,141,140,1066489
323422,162,230,1133589
215312,161,186,861976
243053,163,164,956861
235991,170,75,926635
60237,79,186,559093
198587,142,163,830791
48123,41,42,524523
290695,170,161,1028075
377032,186,144,1246803
60372,116,50,553286
151719,48,50,768597
376956,75,166,1246603
388756,238,166,1275578
234933,164,90,929243
388176,137,164,1283256
296316,142,48,1044226
248419,234,79,971486
300970,162,161,1057152
314580,163,141,1105395
312885,148,234,1092731
370876,164,137,1380499
406208,43,233,1334318
292804,237,143,1041436
129670,113,90,705805
388896,142,143,1293122
409332,230,48,1349699
64794,107,114,564528
400732,144,211,1326171
252798,163,230,982295
84103,114,113,635011
323343,48,113,1127795
244677,141,239,954695
421014,151,239,1392575
133321,79,170,701498
217064,107,166,870174
83286,100,163,633434
46155,13,211,521381
152501,107,79,759295
389432,162,186,1283948
150271,43,170,753275
332239,249,231,1170691
292993,237,141,1039986
291372,143,162,1027535
379192,170,161,1261152
316162,163,230,1113630
81446,239,79,623618
132533,113,13,702689
297967,249,232,1050242
78876,233,262,612273
64942,249,45,578526
290882,170,230,1027033
91552,79,164,652968
427737,234,148,1411246
1967,230,162,455085
82259,125,231,625094
329236,107,68,1158533
319936,161,164,1118792
386081,125,237,1273877
303303,237,142,1077092
92168,164,162,652630
47387,230,163,524086
337482,107,236,1186863
240503,249,113,943924
133135,236,43,700608
144459,238,236,740521
77659,161,141,613958
156155,48,141,776636
425727,249,148,1418739
292539,50,140,1039861
291824,68,142,1043595
93936,114,246,656859
307443,162,141,1085883
125785,79,87,683894
219539,186,164,877313
84945,163,237,628263
293023,100,230,1035352
313505,163,236,1105260
311943,262,236,1100756
328124,238,141,1155339
136402,211,48,711936
339296,68,170,1194697
292675,262,163,1037207
239962,68,234,944621
323846,162,170,1128916
286098,151,231,1016020
292902,236,163,1042233
32098,186,261,486474
384647,230,246,1265181
237285,246,24,961346
290995,170,107,1028082
226950,142,238,901674
47611,239,142,524303
224937,137,162,894343
327095,163,186,1141981
415214,75,262,1383872
396408,163,50,1316524
419980,230,186,1395726
379187,170,161,1258911
320619,164,113,1136029
237084,186,231,927693
69058,234,186,585290
144053,142,162,733747
151577,43,236,760483
238100,41,152,937726
313966,161,230,1107437
316406,234,211,1110769
243976,211,114,948089
152763,68,170,767786
48377,234,113,524665
426120,107,42,1415486
415427,237,158,1371331
88088,48,234,642983
312679,170,142,1102105
161825,68,164,786744
97353,186,113,663158
329877,236,151,1155605
380337,24,151,1251759
49197,68,186,528794
230740,230,151,916919
294599,140,90,1043128
407101,48,74,1351796
325253,249,13,1145965
335163,164,229,1187269
123230,211,13,686187
286351,162,100,1013796
389568,236,161,1290155
290280,162,161,1029183
127385,163,68,694220
157180,68,113,777902
392487,161,162,1303287
330508,170,236,1152280
338746,234,186,1198308
52575,186,170,532330
338804,50,158,1202353
257552,142,48,991909
244912,142,143,967304
234474,148,158,930936
396829,142,239,1310224
86272,79,148,637506
387988,75,43,1282816
413312,141,236,1367666
83874,48,161,627459
431082,236,41,1425264
426623,161,50,1419183
317219,161,148,1121978
150688,170,211,757270
238443,142,166,936790
84468,230,50,634535
68335,161,249,593688
305922,114,261,1085856
303329,239,143,1068088
142887,161,162,737853
389337,234,161,1287485
223036,237,140,884518
395309,161,162,1304622
337525,161,262,1183917
212233,236,75,858443
336581,239,141,1180144
412796,43,230,1365013
129560,90,170,701586
299150,237,137,1062806
389799,13,88,1283623
316919,68,43,1119266
53021,234,88,536263
324345,100,161,1139055
233565,211,100,914159
429018,163,113,1427079
371510,237,162,1232872
90294,142,116,652610
256284,107,162,991164
224959,234,161,899201
309360,142,48,1080804
241882,87,148,953002
139138,48,246,726520
337909,79,50,1189006
64881,75,142,577867
294583,162,163,1042940
178726,239,116,812997
420705,230,90,1387020
166527,48,107,800381
70410,238,79,586980
332142,164,79,1165711
37869,186,116,498095
195268,233,137,820501
3904,158,211,458895
78121,114,79,612120
312346,141,229,1094354
244272,163,113,954162
80144,239,143,618110
55919,113,48,547209
48318,230,246,523213
58434,48,79,555053
61854,229,143,563627
58748,236,141,561912
47934,161,144,529403
332378,107,249,1169471
415797,113,230,1378524
397576,234,186,1308067
149817,43,236,754521
124425,90,231,685467
45493,230,48,520893
80146,234,90,620497
304054,234,164,1070818
429792,170,163,1427457
290293,234,48,1029378
237131,79,186,927562
77248,142,13,614633
235977,151,41,929400
309640,262,162,1100881
309817,43,262,1093525
302132,142,43,1056394
390423,237,161,1294488
289105,186,237,1029944
248836,229,68,971337
168237,186,249,797685
87029,163,48,644756
638,148,4,451245
202558,140,162,832255
320738,237,239,1132374
302483,140,186,1074790
294168,230,100,1036770
377109,234,161,1247499
137302,161,234,726226
328765,239,230,1157528
313220,151,239,1103379
207941,164,13,848214
131621,170,87,705237
416615,229,141,1375270
55334,113,262,548605
418055,142,161,1394826
246499,164,68,963464
335080,230,142,1189623
384989,164,170,1265893
78600,230,186,609483
44386,142,68,520334
70415,163,230,594577
208627,163,142,849919
418739,163,262,1390526
43549,249,186,518744
411712,107,90,1357937
302933,100,158,1072730
63658,75,237,568909
79025,246,107,610895
330803,234,107,1175281
313589,161,50,1111351
83652,230,50,635354
409209,230,100,1346195
71651,43,141,585050
289478,41,230,1026701
293619,239,238,1042652
400508,142,50,1324515
30023,48,246,488186
84547,162,141,635155
50486,186,234,537819
320341,88,79,1123249
136071,166,163,708304
305426,141,42,1068970
379456,151,163,1260135
376360,68,233,1245949
378327,186,50,1257773
148903,237,107,751265
8619,114,230,468841
63934,90,13,569622
390304,144,186,1287155
232070,231,158,917417
394208,148,164,1305702
299111,161,107,1056572
115686,41,166,673672
335519,162,137,1185847
302314,231,246,1062981
212958,239,43,863296
59228,234,170,558692
63645,234,48,571760
91443,144,114,652830
327784,237,141,1159528
338635,237,236,1197426
320162,170,234,1127835
207356,90,230,845847
240614,113,249,942169
325719,140,229,1141806
377235,229,140,1248531
140307,262,142,719192
150027,230,170,754294
419514,151,166,1391654
131270,239,144,705772
390999,236,233,1288491
317580,170,234,1117847
83673,239,166,630184
289125,113,162,1028340
209876,163,50,855316
134695,100,230,708044
307133,162,230,1086973
330565,163,161,1160334
247704,68,246,970601
415888,143,239,1383553
406765,151,41,1339179
249712,246,144,972785
7885,249,141,467534
308915,230,43,1079565
389037,186,162,1293610
304075,237,236,1073514
422569,229,79,1401979
218565,142,239,873287
384602,238,74,1267062
287640,107,162,1029426
246199,162,142,966908
76404,162,148,614894
362147,114,170,1221091
390247,230,68,1291703
238702,164,137,944501
375099,107,48,1239858
306173,161,164,1088117
146740,161,142,743024
412407,163,237,1357191
332325,161,236,1166876
402625,43,239,1331520
155234,43,236,769206
411146,231,100,1368109
4625,230,186,457051
59777,234,230,558736
126149,162,238,697122
89922,230,141,640224
48824,144,48,528936
391481,186,230,1293475
374922,100,162,1243633
250853,113,234,977758
237506,161,229,932691
237559,162,230,927651
313533,237,236,1110495
49201,107,162,529104
325546,48,233,1138074
388591,164,230,1276772
422070,144,163,1401400
402105,161,43,1327264
337036,142,238,1178430
239061,163,170,938423
129928,48,230,702556
326515,50,239,1139300
122462,140,162,687987
17733,144,68,475466
304922,238,141,1073657
228310,230,48,903581
401936,43,163,1332047
323430,13,186,1136457
323712,48,68,1126248
380752,125,113,1255574
206775,186,48,848187
419054,79,170,1396174
132764,261,88,702706
400780,170,237,1332273
410308,233,137,1353886
41969,43,236,506416
320436,246,186,1131230
368500,186,230,1228092
418207,158,249,1392743
144281,163,48,747405
303029,170,249,1079201
377254,230,48,1239352
77431,163,162,613878
397039,186,232,1309863
231479,116,239,921971
322212,186,79,1132597
43250,161,100,516701
133408,239,238,714620
250542,237,162,974269
158640,170,249,778586
418992,236,75,1387351
382668,90,100,1269014
246957,144,261,961889
249082,140,75,977180
226170,170,162,898639
251414,162,79,976629
293692,237,236,1036585
313218,140,141,1109968
324220,246,230,1146589
329169,158,231,1156793
241315,237,162,952098
161580,162,107,786887
411774,239,140,1365173
391083,107,163,1289502
1543,234,140,449325
289810,186,137,1025054
152750,90,249,760792
322816,143,209,1132196
27026,238,236,481494
338591,100,239,1195444
153038,238,239,760319
38537,230,68,500167
391487,50,125,1294670
305753,13,68,1074734
252981,262,243,988993
210349,230,48,855144
143457,113,186,733637
50512,162,142,533983
302943,249,229,1067735
132711,233,230,699069
369249,163,170,1229105
243055,186,224,956057
143893,43,161,737884
67444,238,239,574099
387615,48,68,1282661
73533,163,246,605355
224452,43,162,899561
86969,230,107,646533
49913,164,234,527868
418503,100,137,1389442
338355,161,162,1200026
203695,161,237,837690
142253,238,75,730575
124453,114,231,687545
43636,164,186,518471
63757,230,68,571488
63820,162,161,567015
326727,238,239,1147978
309597,230,142,1100934
304127,141,170,1078639
340188,230,113,1198098
144190,162,237,742883
69923,163,141,586931
307767,246,144,1080687
414160,162,186,1381253
398994,229,141,1315639
301395,164,161,1063386
323193,162,140,1124628
427139,100,170,1413961
290841,107,45,1022655
400524,107,237,1328875
285818,161,140,1020220
45473,107,144,513364
414466,88,231,1379009
66241,43,230,579090
333897,13,88,1166374
139159,236,238,727908
121352,186,107,680550
74296,233,161,603439
240256,151,142,934892
283450,163,236,1010445
389209,74,236,1286831
374818,236,162,1242477
204459,90,234,832907
225303,229,244,890378
305426,237,236,1077128
300365,161,229,1054822
398784,237,229,1309803
248732,246,211,976193
124954,186,12,685516
399883,238,74,1328737
167080,234,116,801258
381075,79,113,1255729
303632,143,50,1067076
401809,161,237,1328384
136722,113,234,708086
396373,234,148,1308722
378060,107,90,1258739
328206,164,230,1156555
108781,113,68,669199
130747,161,246,704655
150293,161,164,757521
83648,161,164,631916
163680,164,137,795403
411819,113,141,1368056
372319,224,162,1230554
243867,144,246,947516
333515,162,142,1174967
53620,68,113,533780
243148,186,90,950318
66762,114,233,575287
209924,186,163,854768
407431,68,48,1351005
385148,186,87,1282601
410784,163,162,1366001
336449,100,48,1185330
320605,90,143,1130236
73959,144,158,597235
65032,162,186,580391
142495,239,140,731645
198817,262,140,825175
313186,163,230,1106924
402318,186,113,1326564
406444,161,186,1337467
329486,234,170,1156459
305026,231,186,1076011
141558,113,211,730319
415108,141,137,1377206
327491,162,236,1144185
294923,170,161,1052156
64119,246,163,564216
390868,237,151,1289131
211765,162,113,856261
83914,79,232,627249
45728,41,74,514060
239456,238,42,945933
56023,170,262,551692
335810,163,236,1178563
146672,236,48,742788
322031,50,100,1126650
74563,249,68,605541
225575,161,162,895603
51668,125,50,538590
236718,231,100,930529
87833,162,236,646183
61922,68,142,566180
200392,143,100,829862
1537,141,75,451919
80875,151,116,618230
392584,113,234,1295769
411286,107,79,1366068
302141,233,246,1062048
380851,234,233,1258902
243781,164,231,952040
256059,100,231,994497
298869,170,236,1062310
327330,144,48,1140859
327293,125,249,1143504
380130,107,113,1254995
404023,164,50,1335009
334927,249,125,1190248
413439,234,68,1360748
369628,231,87,1227543
341353,186,170,1200344
398467,170,233,1310682
325095,234,211,1142724
86836,233,137,642424
57655,142,230,553194
199769,262,48,828046
388059,230,48,1283147
28846,186,230,486421
64719,142,113,565762
386961,162,13,1274251
154485,230,144,762594
338838,144,261,1199137
75037,164,239,599143
233331,237,48,914815
67407,87,231,578523
1113,229,237,447160
314894,68,87,1112303
235499,230,237,933837
56141,113,161,545196
307907,161,186,1089251
378829,246,50,1257685
52099,13,234,534033
234687,237,236,927105
196238,79,249,822936
406802,4,148,1353939
148620,162,141,748423
416428,48,186,1376423
391508,151,48,1290071
63040,238,151,565803
251337,229,161,970992
324054,164,237,1137229
309154,142,164,1086602
328901,90,246,1161405
237763,100,90,942659
409280,249,230,1356223
61281,230,152,563992
423291,229,237,1398194
324527,137,229,1145610
325618,233,137,1148668
388855,162,163,1284279
236667,113,43,923480
225739,170,234,900398
417345,162,170,1380201
225925,237,161,898527
56075,230,50,543983
170272,229,141,806075
401235,238,262,1328386
61520,68,48,572277
336380,229,137,1178976
150015,246,164,757401
345379,164,50,1205568
290205,100,140,1023774
321519,163,164,1132481
141092,237,161,735671
50651,231,261,541023
390802,231,229,1289741
335162,50,238,1181289
160729,48,90,785039
392874,209,261,1305907
73395,236,162,601592
335804,161,233,1179914
160174,48,231,781670
247198,107,68,968342
238543,142,239,939129
311207,163,161,1100935
211080,43,163,857948
54249,186,233,549255
327735,162,170,1163851
419525,162,249,1392249
296736,125,144,1046118
82571,13,48,620581
318404,234,164,1123195
314304,237,43,1107222
316442,236,237,1109803
406905,107,186,1349355
336311,161,141,1187255
379644,236,238,1257635
198200,100,170,829274
151313,164,113,766396
